final_voiced_obstruents,final_voiceless_obstruents,final_obstruents
0.0,0.00549738219895288,0.00549738219895288
0.0,0.006806282722513089,0.006806282722513089
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005235602094240838,0.005235602094240838
0.0,0.0036649214659685864,0.0036649214659685864
0.0,0.004450261780104712,0.004450261780104712
0.0,0.003926701570680628,0.003926701570680628
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.006020942408376963,0.006020942408376963
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004712041884816754,0.004712041884816754
0.0,0.005235602094240838,0.005235602094240838
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.005235602094240838,0.005235602094240838
0.0,0.005235602094240838,0.005235602094240838
0.0,0.005235602094240838,0.005235602094240838
0.0,0.00549738219895288,0.00549738219895288
0.0,0.0062827225130890054,0.0062827225130890054
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.005235602094240838,0.005235602094240838
0.0,0.004712041884816754,0.004712041884816754
0.0,0.004712041884816754,0.004712041884816754
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004450261780104712,0.004450261780104712
0.0,0.004450261780104712,0.004450261780104712
0.0,0.00549738219895288,0.00549738219895288
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005759162303664921,0.005759162303664921
0.0,0.005759162303664921,0.005759162303664921
0.0,0.004450261780104712,0.004450261780104712
0.0,0.005759162303664921,0.005759162303664921
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005235602094240838,0.005235602094240838
0.0,0.004712041884816754,0.004712041884816754
0.0,0.004712041884816754,0.004712041884816754
0.0,0.006020942408376963,0.006020942408376963
0.0,0.005235602094240838,0.005235602094240838
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.004450261780104712,0.004450261780104712
0.0,0.005759162303664921,0.005759162303664921
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005235602094240838,0.005235602094240838
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004712041884816754,0.004712041884816754
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.006544502617801047,0.006544502617801047
0.0,0.004712041884816754,0.004712041884816754
0.0,0.004712041884816754,0.004712041884816754
0.0,0.00549738219895288,0.00549738219895288
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004450261780104712,0.004450261780104712
0.0,0.005759162303664921,0.005759162303664921
0.0,0.005759162303664921,0.005759162303664921
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.004450261780104712,0.004450261780104712
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005235602094240838,0.005235602094240838
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.004450261780104712,0.004450261780104712
0.0,0.004450261780104712,0.004450261780104712
0.0,0.005759162303664921,0.005759162303664921
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.004450261780104712,0.004450261780104712
0.0,0.004450261780104712,0.004450261780104712
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005759162303664921,0.005759162303664921
0.0,0.005759162303664921,0.005759162303664921
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005759162303664921,0.005759162303664921
0.0,0.0062827225130890054,0.0062827225130890054
0.0,0.006544502617801047,0.006544502617801047
0.0,0.005235602094240838,0.005235602094240838
0.0,0.005235602094240838,0.005235602094240838
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004712041884816754,0.004712041884816754
0.0,0.00549738219895288,0.00549738219895288
0.0,0.005759162303664921,0.005759162303664921
0.0,0.006020942408376963,0.006020942408376963
0.0,0.0049738219895287955,0.0049738219895287955
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004712041884816754,0.004712041884816754
0.0,0.004712041884816754,0.004712041884816754
0.0,0.004188481675392671,0.004188481675392671
0.0,0.005235602094240838,0.005235602094240838
0.0,0.004712041884816754,0.004712041884816754
0.0,0.00549738219895288,0.00549738219895288
0.0,0.006020942408376963,0.006020942408376963
0.0,0.004712041884816754,0.004712041884816754
0.0,0.00549738219895288,0.00549738219895288
0.0,0.004712041884816754,0.004712041884816754
0.0,0.005759162303664921,0.005759162303664921
0.0,0.005235602094240838,0.005235602094240838
0.0,0.005235602094240838,0.005235602094240838
0.0,0.004188481675392671,0.004188481675392671
0.0,0.004712041884816754,0.004712041884816754
0.0,0.006020942408376963,0.006020942408376963
0.0,0.004188481675392671,0.004188481675392671
