final_voiced_obstruents,final_voiceless_obstruents,final_obstruents
0.1905829596412556,0.3002242152466368,0.4908071748878924
0.18206278026905828,0.30650224215246635,0.48856502242152466
0.19663677130044843,0.29573991031390134,0.4923766816143498
0.17511210762331839,0.3163677130044843,0.4914798206278027
0.1860986547085202,0.2952914798206278,0.481390134529148
0.18475336322869956,0.30112107623318385,0.4858744394618834
0.19170403587443946,0.2943946188340807,0.4860986547085202
0.19080717488789237,0.29887892376681613,0.4896860986547085
0.184304932735426,0.30426008968609863,0.48856502242152466
0.1930493273542601,0.30269058295964124,0.49573991031390136
0.18295964125560538,0.3069506726457399,0.4899103139013453
0.18385650224215247,0.30336322869955157,0.487219730941704
0.1867713004484305,0.3069506726457399,0.49372197309417043
0.18811659192825111,0.305829596412556,0.49394618834080717
0.1858744394618834,0.30336322869955157,0.489237668161435
0.19282511210762332,0.30291479820627804,0.49573991031390136
0.18699551569506725,0.3056053811659193,0.49260089686098657
0.18183856502242152,0.3038116591928251,0.4856502242152466
0.19506726457399104,0.3002242152466368,0.4952914798206278
0.18744394618834082,0.30448430493273543,0.49192825112107624
0.19013452914798207,0.3,0.49013452914798206
0.1930493273542601,0.29551569506726455,0.48856502242152466
0.18452914798206277,0.30515695067264575,0.4896860986547085
0.18251121076233184,0.297085201793722,0.4795964125560538
0.18116591928251122,0.3071748878923767,0.48834080717488787
0.1890134529147982,0.30829596412556054,0.49730941704035875
0.18856502242152468,0.30269058295964124,0.4912556053811659
0.1858744394618834,0.3015695067264574,0.4874439461883408
0.18789237668161435,0.30291479820627804,0.4908071748878924
0.18878923766816144,0.29977578475336325,0.48856502242152466
0.18295964125560538,0.29932735426008966,0.4822869955156951
0.18632286995515696,0.3071748878923767,0.49349775784753364
0.18744394618834082,0.30269058295964124,0.49013452914798206
0.18834080717488788,0.2982062780269058,0.48654708520179374
0.18766816143497758,0.29887892376681613,0.48654708520179374
0.19170403587443946,0.30134529147982064,0.4930493273542601
0.1914798206278027,0.2966367713004484,0.48811659192825113
0.18632286995515696,0.3015695067264574,0.48789237668161434
0.18699551569506725,0.3109865470852018,0.4979820627802691
0.1896860986547085,0.30291479820627804,0.49260089686098657
0.18565022421524663,0.29775784753363227,0.4834080717488789
0.18632286995515696,0.3053811659192825,0.49170403587443945
0.1836322869955157,0.30112107623318385,0.48475336322869955
0.18004484304932736,0.30672645739910315,0.4867713004484305
0.18632286995515696,0.30448430493273543,0.4908071748878924
0.18497757847533633,0.3069506726457399,0.49192825112107624
0.19013452914798207,0.3094170403587444,0.49955156950672647
0.1858744394618834,0.30964125560538114,0.49551569506726456
0.1852017937219731,0.30852017937219733,0.49372197309417043
0.19013452914798207,0.30515695067264575,0.4952914798206278
0.1914798206278027,0.30269058295964124,0.49417040358744396
0.1896860986547085,0.3056053811659193,0.4952914798206278
0.1852017937219731,0.3071748878923767,0.4923766816143498
0.18385650224215247,0.29932735426008966,0.48318385650224216
0.19103139013452916,0.3020179372197309,0.4930493273542601
0.1896860986547085,0.307847533632287,0.49753363228699554
0.19103139013452916,0.2937219730941704,0.48475336322869955
0.18206278026905828,0.30493273542600896,0.48699551569506727
0.1896860986547085,0.3053811659192825,0.49506726457399103
0.19641255605381167,0.2986547085201794,0.49506726457399103
0.18632286995515696,0.3015695067264574,0.48789237668161434
0.19080717488789237,0.3076233183856502,0.4984304932735426
0.18699551569506725,0.29977578475336325,0.4867713004484305
0.19035874439461883,0.30336322869955157,0.49372197309417043
0.18295964125560538,0.29260089686098656,0.47556053811659194
0.19013452914798207,0.30896860986547087,0.49910313901345293
0.18340807174887894,0.30852017937219733,0.49192825112107624
0.1860986547085202,0.3031390134529148,0.489237668161435
0.19260089686098655,0.2966367713004484,0.489237668161435
0.18408071748878924,0.30964125560538114,0.49372197309417043
0.19080717488789237,0.30448430493273543,0.4952914798206278
0.18565022421524663,0.2952914798206278,0.48094170403587444
0.18497757847533633,0.3008968609865471,0.4858744394618834
0.19103139013452916,0.3038116591928251,0.49484304932735423
0.18183856502242152,0.29955156950672646,0.481390134529148
0.18632286995515696,0.30291479820627804,0.489237668161435
0.19013452914798207,0.29955156950672646,0.4896860986547085
0.18542600896860986,0.3004484304932735,0.4858744394618834
0.18811659192825111,0.305829596412556,0.49394618834080717
0.1890134529147982,0.3,0.4890134529147982
0.18408071748878924,0.3020179372197309,0.4860986547085202
0.18542600896860986,0.2968609865470852,0.4822869955156951
0.19170403587443946,0.3024663677130045,0.49417040358744396
0.1836322869955157,0.3,0.4836322869955157
0.18475336322869956,0.30448430493273543,0.489237668161435
0.184304932735426,0.3094170403587444,0.49372197309417043
0.18923766816143497,0.30807174887892375,0.49730941704035875
0.18542600896860986,0.3006726457399103,0.4860986547085202
0.1804932735426009,0.30269058295964124,0.48318385650224216
0.18811659192825111,0.3031390134529148,0.4912556053811659
0.18699551569506725,0.3008968609865471,0.48789237668161434
0.1804932735426009,0.30358744394618836,0.4840807174887892
0.192152466367713,0.30291479820627804,0.49506726457399103
0.18497757847533633,0.29775784753363227,0.4827354260089686
0.18744394618834082,0.30448430493273543,0.49192825112107624
0.18946188340807174,0.2961883408071749,0.4856502242152466
0.18878923766816144,0.30426008968609863,0.4930493273542601
0.18161434977578475,0.3094170403587444,0.4910313901345291
0.1905829596412556,0.3056053811659193,0.4961883408071749
0.19013452914798207,0.29417040358744395,0.484304932735426
