final_voiced_obstruents,final_voiceless_obstruents,final_obstruents
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
0.06481481481481481,0.2175925925925926,0.2824074074074074
