final_voiced_obstruents,final_voiceless_obstruents,final_obstruents
0.08929758475515179,0.15555063150897408,0.24484821626412587
0.08730334588965212,0.15222690006647463,0.23953024595612674
0.08885442056281852,0.15976069133614004,0.24861511189895857
0.08619543540881897,0.15820961666297365,0.2444050520717926
0.08686018169731885,0.1573232882783071,0.24418346997562598
0.08464436073565255,0.15267006425880789,0.23731442499446045
0.08818967427431863,0.15710170618214048,0.24529138045645912
0.0908486594283182,0.15532904941280745,0.24617770884112564
0.08575227121648571,0.15909594504764016,0.24484821626412587
0.08708176379348549,0.1548858852204742,0.24196764901395967
0.0908486594283182,0.15444272102814094,0.24529138045645912
0.08619543540881897,0.15688012408597385,0.24307555949479281
0.08974074894748504,0.15909594504764016,0.2488366939951252
0.08974074894748504,0.1548858852204742,0.24462663416795924
0.08996233104365167,0.1557722136051407,0.24573454464879238
0.08818967427431863,0.15665854198980722,0.24484821626412587
0.09040549523598493,0.1564369598936406,0.24684245512962552
0.08708176379348549,0.15710170618214048,0.24418346997562598
0.08885442056281852,0.15311322845114114,0.24196764901395967
0.087968092178152,0.15688012408597385,0.24484821626412587
0.0864170175049856,0.15909594504764016,0.24551296255262575
0.08553068912031908,0.1573232882783071,0.2428539773986262
0.08951916685131842,0.1586527808553069,0.24817194770662532
0.08841125637048526,0.15710170618214048,0.24551296255262575
0.08752492798581875,0.15688012408597385,0.2444050520717926
0.08774651008198538,0.15555063150897408,0.24329714159095944
0.08708176379348549,0.15555063150897408,0.24263239530245956
0.08818967427431863,0.15909594504764016,0.24728561932195878
0.08774651008198538,0.15887436295147353,0.2466208730334589
0.08996233104365167,0.15510746731664082,0.2450697983602925
0.08575227121648571,0.15532904941280745,0.24108132062929316
0.08929758475515179,0.15333481054730777,0.24263239530245956
0.08508752492798582,0.15754487037447373,0.24263239530245956
0.08951916685131842,0.15333481054730777,0.2428539773986262
0.08907600265898516,0.15444272102814094,0.24351872368712607
0.08730334588965212,0.15710170618214048,0.2444050520717926
0.08686018169731885,0.16042543762463993,0.24728561932195878
0.08774651008198538,0.15843119875914027,0.24617770884112564
0.0901839131398183,0.15444272102814094,0.24462663416795924
0.08774651008198538,0.15399955683580765,0.24174606691779305
0.08841125637048526,0.15466430312430757,0.24307555949479281
0.08575227121648571,0.15843119875914027,0.24418346997562598
0.08730334588965212,0.1593175271438068,0.2466208730334589
0.09195656990915134,0.15134057168180812,0.24329714159095944
0.08686018169731885,0.15710170618214048,0.24396188787945933
0.08663859960115222,0.15621537779747396,0.2428539773986262
0.08818967427431863,0.1573232882783071,0.24551296255262575
0.08663859960115222,0.15599379570130734,0.24263239530245956
0.08663859960115222,0.15156215377797475,0.23820075337912697
0.08996233104365167,0.15399955683580765,0.24396188787945933
0.08885442056281852,0.15665854198980722,0.24551296255262575
0.08553068912031908,0.157988034566807,0.24351872368712607
0.08951916685131842,0.15222690006647463,0.24174606691779305
0.08818967427431863,0.1593175271438068,0.2475072014181254
0.08885442056281852,0.1557722136051407,0.24462663416795924
0.08730334588965212,0.157988034566807,0.24529138045645912
0.08996233104365167,0.15067582539330823,0.2406381564369599
0.08885442056281852,0.15953910923997341,0.24839352980279195
0.08730334588965212,0.15820961666297365,0.24551296255262575
0.0908486594283182,0.15178373587414137,0.24263239530245956
0.08863283846665189,0.15909594504764016,0.24772878351429203
0.08929758475515179,0.15621537779747396,0.24551296255262575
0.08885442056281852,0.1557722136051407,0.24462663416795924
0.08575227121648571,0.1557722136051407,0.24152448482162642
0.08841125637048526,0.1573232882783071,0.24573454464879238
0.08686018169731885,0.15820961666297365,0.2450697983602925
0.0901839131398183,0.15466430312430757,0.24484821626412587
0.08885442056281852,0.15333481054730777,0.2421892311101263
0.08530910702415245,0.1535563926434744,0.23886549966762685
0.087968092178152,0.15688012408597385,0.24484821626412587
0.08442277863948593,0.15089740748947486,0.23532018612896077
0.08752492798581875,0.157988034566807,0.24551296255262575
0.08752492798581875,0.1610901839131398,0.24861511189895857
0.08974074894748504,0.15444272102814094,0.24418346997562598
0.08818967427431863,0.15399955683580765,0.2421892311101263
0.0864170175049856,0.15843119875914027,0.24484821626412587
0.08907600265898516,0.15665854198980722,0.24573454464879238
0.08974074894748504,0.1593175271438068,0.24905827609129183
0.08818967427431863,0.1557722136051407,0.24396188787945933
0.08553068912031908,0.15820961666297365,0.2437403057832927
0.08575227121648571,0.1548858852204742,0.2406381564369599
0.08597385331265234,0.15998227343230667,0.245956126744959
0.08951916685131842,0.15377797473964103,0.24329714159095944
0.087968092178152,0.15820961666297365,0.24617770884112564
0.08996233104365167,0.15289164635497451,0.2428539773986262
0.09195656990915134,0.15688012408597385,0.2488366939951252
0.08442277863948593,0.157988034566807,0.24241081320629293
0.08486594283181918,0.15754487037447373,0.24241081320629293
0.09040549523598493,0.15178373587414137,0.2421892311101263
0.08619543540881897,0.15399955683580765,0.24019499224462662
0.0908486594283182,0.15333481054730777,0.24418346997562598
0.0864170175049856,0.15222690006647463,0.23864391757146022
0.08863283846665189,0.15289164635497451,0.24152448482162642
0.08553068912031908,0.152005317970308,0.23753600709062708
0.08730334588965212,0.15665854198980722,0.24396188787945933
0.08730334588965212,0.15222690006647463,0.23953024595612674
0.08530910702415245,0.15311322845114114,0.2384223354752936
0.08929758475515179,0.15820961666297365,0.2475072014181254
0.08841125637048526,0.15754487037447373,0.245956126744959
0.08885442056281852,0.1586527808553069,0.2475072014181254
