final_voiced_obstruents,final_voiceless_obstruents,final_obstruents
0.12369732668781151,0.15178975985500678,0.2754870865428183
0.12483008608971455,0.15246941549614862,0.27729950158586314
0.12550974173085636,0.1526959673765292,0.27820570910738557
0.11599456275487087,0.15994562754870864,0.2759401903035795
0.12256456728590848,0.15428183053919348,0.27684639782510195
0.12120525600362483,0.15043044857272314,0.271635704576348
0.11440869959220662,0.15337562301767105,0.26778432260987767
0.12754870865428183,0.15428183053919348,0.2818305391934753
0.12279111916628908,0.15949252378794743,0.2822836429542365
0.12188491164476666,0.15088355233348436,0.272768463978251
0.12483008608971455,0.1579066606252832,0.2827367467149977
0.1300407793384685,0.15450838241957407,0.28454916175804257
0.12573629361123698,0.15314907113729043,0.27888536474852743
0.12754870865428183,0.15654734934299955,0.2840960579972814
0.12641594925237878,0.15926597190756683,0.2856819211599456
0.12233801540552787,0.15405527865881286,0.2763932940643407
0.12868146805618486,0.1515632079746262,0.28024467603081105
0.1234707748074309,0.16243769823289533,0.28590847304032624
0.1266425011327594,0.1579066606252832,0.28454916175804257
0.12868146805618486,0.1547349342999547,0.2834164023561396
0.1261893973719982,0.15496148618033528,0.2811508835523335
0.133212505663797,0.15654734934299955,0.2897598550067966
0.1261893973719982,0.15564114182147712,0.2818305391934753
0.1293611236973267,0.1515632079746262,0.28092433167195285
0.12143180788400544,0.15246941549614862,0.27390122338015405
0.1234707748074309,0.1526959673765292,0.27616674218396015
0.13072043497961033,0.15609424558223833,0.28681468056184867
0.12822836429542364,0.16289080199365655,0.2911191662890802
0.12777526053466243,0.158586316266425,0.2863615768010874
0.12709560489352062,0.1590394200271862,0.28613502492070686
0.12437698232895333,0.1515632079746262,0.2759401903035795
0.12392387856819212,0.16198459447213412,0.28590847304032624
0.1234707748074309,0.15745355686452198,0.28092433167195285
0.12415043044857273,0.1583597643860444,0.28251019483461715
0.12777526053466243,0.15337562301767105,0.2811508835523335
0.12641594925237878,0.15813321250566378,0.28454916175804257
0.12596284549161757,0.1526959673765292,0.2786588128681468
0.12211146352514726,0.15496148618033528,0.2770729497054826
0.12483008608971455,0.15496148618033528,0.27979157227004986
0.12550974173085636,0.15405527865881286,0.27956502038966924
0.12822836429542364,0.1515632079746262,0.27979157227004986
0.13162664250113276,0.15428183053919348,0.28590847304032624
0.1266425011327594,0.15632079746261893,0.28296329859537833
0.12777526053466243,0.1551880380607159,0.28296329859537833
0.12686905301314,0.1558676937018577,0.2827367467149977
0.12437698232895333,0.15360217489805164,0.277979157227005
0.12913457181694607,0.15450838241957407,0.28364295423652014
0.12800181241504305,0.15450838241957407,0.28251019483461715
0.12550974173085636,0.15632079746261893,0.2818305391934753
0.12754870865428183,0.15337562301767105,0.28092433167195285
0.13774354327140914,0.14748527412777526,0.28522881739918443
0.12641594925237878,0.1547349342999547,0.2811508835523335
0.12868146805618486,0.15314907113729043,0.2818305391934753
0.11554145899410966,0.15564114182147712,0.27118260081558676
0.12369732668781151,0.14657906660625283,0.27027639329406433
0.11984594472134119,0.15700045310376076,0.27684639782510195
0.1169007702763933,0.15949252378794743,0.2763932940643407
0.12528318985047576,0.1558676937018577,0.2811508835523335
0.12437698232895333,0.15745355686452198,0.2818305391934753
0.12233801540552787,0.1590394200271862,0.2813774354327141
0.1273221567739012,0.15745355686452198,0.2847757136384232
0.12550974173085636,0.15609424558223833,0.2816039873130947
0.12279111916628908,0.15949252378794743,0.2822836429542365
0.12709560489352062,0.15949252378794743,0.28658812868146805
0.12165835976438605,0.15745355686452198,0.279111916628908
0.12573629361123698,0.1558676937018577,0.2816039873130947
0.1273221567739012,0.15450838241957407,0.2818305391934753
0.12437698232895333,0.1554145899410965,0.27979157227004986
0.12415043044857273,0.15813321250566378,0.2822836429542365
0.1200724966017218,0.15994562754870864,0.2800181241504304
0.11554145899410966,0.1526959673765292,0.26823742637063885
0.12528318985047576,0.15609424558223833,0.2813774354327141
0.12505663797009514,0.1520163117353874,0.2770729497054826
0.12301767104666969,0.15496148618033528,0.277979157227005
0.12505663797009514,0.15768010874490257,0.2827367467149977
0.1300407793384685,0.14997734481196193,0.2800181241504304
0.1234707748074309,0.15450838241957407,0.277979157227005
0.12279111916628908,0.14929768917082012,0.2720888083371092
0.12641594925237878,0.15405527865881286,0.28047122791119167
0.1200724966017218,0.15564114182147712,0.2757136384231989
0.12528318985047576,0.1551880380607159,0.28047122791119167
0.12641594925237878,0.14861803352967828,0.2750339827820571
0.12709560489352062,0.15088355233348436,0.277979157227005
0.13072043497961033,0.15768010874490257,0.2884005437245129
0.12437698232895333,0.15292251925690983,0.27729950158586314
0.1200724966017218,0.15654734934299955,0.27661984594472133
0.13072043497961033,0.1526959673765292,0.2834164023561396
0.13275940190303578,0.1490711372904395,0.2818305391934753
0.1202990484821024,0.1590394200271862,0.2793384685092886
0.12233801540552787,0.1551880380607159,0.27752605346624376
0.11916628908019937,0.15337562301767105,0.27254191209787043
0.12868146805618486,0.15994562754870864,0.2886270956048935
0.12777526053466243,0.15292251925690983,0.2806977797915723
0.1363842319891255,0.15111010421386498,0.2874943362029905
0.12460353420933394,0.1558676937018577,0.28047122791119167
0.13140009062075214,0.14454009968282736,0.2759401903035795
0.12596284549161757,0.1515632079746262,0.27752605346624376
0.11599456275487087,0.158586316266425,0.27458087902129585
0.11916628908019937,0.15609424558223833,0.2752605346624377
0.1232442229270503,0.15881286814680562,0.2820570910738559
